Old_ID,new_IDFULL
98120882,98120882-unknown-3107
98120891,98120891-unknown-3108
98120892,98120892-unknown-3109
98120915,98120915-unknown-3110
98120924,98120924-vps25
98120938,98120938-unknown-3111
98120941,98120941-unknown-3112
98120943,98120943-eci2-4
98120946,98120946-ank2-8
98120955,98120955-unknown-6601
98120956,98120956-unknown-3113
98120960,98120960-unknown-3114
98120966,98120966-ago1-2
98120971,98120971-unknown-6078
98120972,98120972-unknown-3115
98120975,98120975-unknown-3116
98120982,98120982-unknown-9036
98120983,98120983-unknown-3117
98120990,98120990-3bp5l-2
98120992,98120992-unknown-3118
98120993,98120993-unknown-3119
98121000,98121000-unknown-3120
98121011,98121011-ce152
98121030,98121030-unknown-3121
98121062,98121062-unknown-3122
98121071,98121071-pdzd8
98121072,98121072-unknown-3123
98121074,98121074-unknown-3124
98121076,98121076-unknown-6253
98121077,98121077-unknown-7544
98121079,98121079-unknown-3126
98121080,98121080-unknown-7061
98121081,98121081-unknown-3127
98121092,98121092-s18b1-52
98121134,98121134-unknown-8374
98121141,98121141-unknown-3128
98121145,98121145-unknown-3129
98121153,98121153-mk10-2
98121163,98121163-cats
98121171,98121171-unknown-3130
98121172,98121172-unknown-3131
98121190,98121190-unknown-7368
98121207,98121207-unknown-3132
98121208,98121208-unknown-8506
98121211,98121211-unknown-3133
98121243,98121243-unknown-3134
98121244,98121244-unknown-6218
98121247,98121247-unknown-6087
98121256,98121256-sc5a2
98121258,98121258-unknown-3135
98121259,98121259-unknown-8181
98121268,98121268-unknown-7650
98121298,98121298-unknown-9523
98121304,98121304-unknown-3136
98121307,98121307-unknown-3137
98121319,98121319-unknown-3138
98121326,98121326-chur
98121340,98121340-isoc1
98121342,98121342-unknown-3139
98121354,98121354-unknown-3140
98121360,98121360-pgbm-9
98121373,98121373-unknown-3141
98121379,98121379-unknown-7221
98121380,98121380-unknown-9384
98121409,98121409-unknown-3143
98121420,98121420-unknown-3144
98121435,98121435-unknown-3145
98121451,98121451-unknown-7988
98121453,98121453-tgfi1
98121459,98121459-unknown-9062
98121460,98121460-unknown-3146
98121462,98121462-grik4
98121471,98121471-unknown-8507
98121473,98121473-unknown-3147
98121474,98121474-unknown-3148
98121476,98121476-unknown-3150
98121493,98121493-unknown-8429
98121525,98121525-tnnc1
98121544,98121544-unknown-3152
98121552,98121552-unknown-3153
98121571,98121571-unknown-3154
98121577,98121577-unknown-3155
98121580,98121580-s2543
98121582,98121582-unknown-3156
98121610,98121610-atf6b
98121613,98121613-cnfn-4
98121618,98121618-unknown-9053
98121641,98121641-unknown-3158
98121665,98121665-unknown-3159
98121667,98121667-tif1a-7
98121668,98121668-unknown-8701
98121671,98121671-sia4b
98121673,98121673-unknown-7400
98121677,98121677-unknown-3160
98121678,98121678-unknown-3161
98121723,98121723-unknown-3162
98121727,98121727-unknown-3163
98121728,98121728-unknown-3164
98121730,98121730-unknown-3165
98121731,98121731-unknown-3166
98121734,98121734-unknown-3167
98121740,98121740-unknown-3168
98121745,98121745-unknown-3169
98121755,98121755-unknown-3170
98121759,98121759-taxb1-3
98121764,98121764-unknown-3171
98121781,98121781-unknown-3172
98121800,98121800-unknown-3173
98121812,98121812-unknown-3174
98121817,98121817-unknown-3175
98121824,98121824-unknown-3176
98121825,98121825-unknown-3177
98121828,98121828-unknown-3178
98121829,98121829-unknown-3179
98121834,98121834-unknown-3180
98121841,98121841-unknown-3181
98121843,98121843-unknown-6488
98121850,98121850-snx2-3
98121854,98121854-unknown-3182
98121855,98121855-unknown-6192
98121862,98121862-unknown-3183
98121877,98121877-unknown-3184
98121882,98121882-unknown-3185
98121883,98121883-smdc1
98121900,98121900-unknown-3186
98121912,98121912-f214a-2
98121920,98121920-unknown-3187
98121924,98121924-unknown-3188
98121939,98121939-unknown-3189
98121948,98121948-mipep-5
98121952,98121952-fa50a
98121954,98121954-unknown-7899
98121959,98121959-tif1b-8
98121961,98121961-cp2u1-13
98121967,98121967-unknown-3190
98121975,98121975-tm203
98121994,98121994-unknown-6780
98121997,98121997-unknown-3191
98122007,98122007-unknown-9084
98122009,98122009-unknown-8335
98122015,98122015-unknown-3192
98122016,98122016-trpm8-13
98122041,98122041-unknown-3193
98122056,98122056-unknown-3194
98122057,98122057-unknown-6876
98122060,98122060-unknown-3195
98122063,98122063-unknown-9613
98122070,98122070-unknown-3196
98122072,98122072-unknown-3197
98122077,98122077-unknown-7472
98122082,98122082-unknown-3199
98122090,98122090-jip3
98122122,98122122-unknown-3200
98122123,98122123-unknown-3201
98122125,98122125-unknown-9584
98122132,98122132-unknown-3202
98122140,98122140-unknown-8015
98122160,98122160-gsk3b-2
98122163,98122163-unknown-3203
98122178,98122178-unknown-3204
98122191,98122191-unknown-3205
98122207,98122207-unknown-3206
98122208,98122208-unknown-3207
98122209,98122209-unknown-3208
98122210,98122210-unknown-3209
98122214,98122214-unknown-7078
98122217,98122217-gin1-6
98122218,98122218-unknown-7079
98122239,98122239-unknown-6720
98122244,98122244-cf299-2
98122247,98122247-unknown-3210
98122265,98122265-unknown-3211
98122266,98122266-chrc1
98122267,98122267-tadbp-3
98122268,98122268-unknown-3212
98122283,98122283-unknown-3213
98122289,98122289-ud2b4
98122290,98122290-ud3a2
98122291,98122291-unknown-3214
98122294,98122294-unknown-8768
98122302,98122302-ubb-10
98122313,98122313-unknown-3215
98122314,98122314-zc12c-2
98122328,98122328-unknown-7071
98122334,98122334-plat3
98122336,98122336-lrat-5
98122344,98122344-unknown-7782
98122345,98122345-unknown-7734
98122346,98122346-unknown-6032
98122348,98122348-unknown-8566
98122357,98122357-unknown-5979
98122367,98122367-unknown-7285
98122389,98122389-unknown-7807
98122408,98122408-unknown-3216
98122409,98122409-unknown-6333
98122411,98122411-unknown-7751
98122412,98122412-unknown-9057
98122414,98122414-unknown-3217
98122430,98122430-bod1
98122452,98122452-unknown-3218
98122453,98122453-unknown-3219
98122454,98122454-cdc37-2
98122465,98122465-unknown-3221
98122506,98122506-unknown-3222
98122507,98122507-cp2u1-14
98122512,98122512-unknown-8293
98122530,98122530-unknown-3223
98122534,98122534-canb1-4
98122539,98122539-hprt-3
98122554,98122554-unknown-3224
98122567,98122567-unknown-7446
98122570,98122570-unknown-3225
98122589,98122589-unknown-3226
98122596,98122596-unknown-3229
98122604,98122604-ict1
98122623,98122623-p20d2-3
98122631,98122631-unknown-3230
98122652,98122652-unknown-3231
98122657,98122657-unknown-3232
98122659,98122659-unknown-3233
98122663,98122663-unknown-3234
98122664,98122664-unknown-3235
98122667,98122667-unknown-6522
98122668,98122668-unknown-3236
98122694,98122694-unknown-3237
98122712,98122712-mcatl
98122716,98122716-unknown-3238
98122719,98122719-unknown-3239
98122720,98122720-unknown-8933
98122729,98122729-sia7d-3
98122730,98122730-unknown-7787
98122731,98122731-unknown-3240
98122742,98122742-unknown-3241
98122745,98122745-unknown-3242
98122751,98122751-unknown-3243
98122754,98122754-unknown-3244
98122758,98122758-ehd4-5
98122761,98122761-unknown-3245
98122763,98122763-unknown-7587
98122786,98122786-unknown-3247
98122791,98122791-unknown-3248
98122802,98122802-nnmt-6
98122805,98122805-glip1-2
98122820,98122820-sir5
98122831,98122831-sera-2
98122837,98122837-unknown-6901
98122838,98122838-unknown-6069
98122845,98122845-unknown-3249
98122846,98122846-unknown-3250
98122847,98122847-unknown-3251
98122848,98122848-unknown-3252
98122849,98122849-unknown-3253
98122861,98122861-unknown-3254
98122863,98122863-unknown-3255
98122864,98122864-unknown-7541
98122871,98122871-unknown-3256
98122872,98122872-unknown-8005
98122873,98122873-unknown-3257
98122875,98122875-unknown-7880
98122918,98122918-unknown-8491
98122922,98122922-atla3-2
98122926,98122926-unknown-3258
98122935,98122935-tif1b-9
98122946,98122946-h32
98122948,98122948-h32-2
98122950,98122950-unknown-7426
98122957,98122957-unknown-9201
98122970,98122970-unknown-6184
98122974,98122974-unknown-7725
98122975,98122975-cntp2-2
98122976,98122976-cd22-3
98122986,98122986-unknown-3259
98122998,98122998-unknown-7312
98123003,98123003-unknown-3260
98123004,98123004-cckar-3
98123023,98123023-ano6
98123030,98123030-stx18
98123041,98123041-rasm-3
98123045,98123045-unknown-3261
98123049,98123049-unknown-3262
98123050,98123050-loxh1-16
98123053,98123053-unknown-7333
98123054,98123054-loxh1-17
98123068,98123068-fancm-2
98123070,98123070-unknown-3263
98123072,98123072-rest-2
98123093,98123093-unknown-3264
98123097,98123097-hid1
98123099,98123099-unknown-3265
98123101,98123101-unknown-8858
98123105,98123105-tbb3-4
98123119,98123119-aka28
98123121,98123121-psf2-2
98123122,98123122-psf2-3
98123126,98123126-unknown-3266
98123127,98123127-unknown-6010
98123149,98123149-unknown-3267
98123153,98123153-unknown-6169
98123155,98123155-unknown-3268
98123156,98123156-unknown-3269
98123157,98123157-unknown-3270
98123167,98123167-unknown-3271
98123169,98123169-unknown-3272
98123172,98123172-unknown-3273
98123182,98123182-unknown-3274
98123185,98123185-unknown-3275
98123193,98123193-unknown-3276
98123198,98123198-unknown-3277
98123204,98123204-unknown-3278
98123210,98123210-unknown-3279
98123226,98123226-unknown-7163
98123232,98123232-trpm8-14
98123235,98123235-unknown-3280
98123236,98123236-unknown-3281
98123241,98123241-sco1
98123245,98123245-unknown-6415
98123248,98123248-unknown-6408
98123272,98123272-unknown-3282
98123273,98123273-unknown-3283
98123276,98123276-unknown-3284
98123290,98123290-qorx
98123299,98123299-agrl3
98123307,98123307-unknown-3285
98123312,98123312-unknown-3286
98123313,98123313-unknown-7623
98123314,98123314-unknown-7235
98123331,98123331-unknown-3287
98123346,98123346-unknown-6824
98123347,98123347-echm-2
98123358,98123358-lat2
98123362,98123362-unknown-3288
98123366,98123366-unknown-3289
98123368,98123368-unknown-3290
98123372,98123372-s22a3-10
98123373,98123373-unknown-3291
98123374,98123374-unknown-3292
98123387,98123387-unknown-3293
98123392,98123392-unknown-3294
98123413,98123413-unknown-3296
98123419,98123419-pok11
98123440,98123440-unknown-3297
98123442,98123442-sync
98123444,98123444-mpu1
98123467,98123467-wrn-2
98123486,98123486-unknown-3298
98123489,98123489-unknown-3299
98123490,98123490-unknown-3300
98123496,98123496-unknown-3301
98123497,98123497-unknown-6042
98123498,98123498-unknown-6043
98123502,98123502-unknown-3302
98123504,98123504-clpp
98123516,98123516-unknown-9481
98123517,98123517-unknown-3304
98123532,98123532-unknown-7218
98123535,98123535-unknown-3305
98123536,98123536-unknown-8719
98123541,98123541-unknown-8902
98123545,98123545-znfx1-5
98123546,98123546-tnks1-2
98123561,98123561-unknown-7813
98123579,98123579-unknown-6975
98123580,98123580-unknown-6580
98123595,98123595-unknown-3307
98123607,98123607-a0a1w2pn81
98123609,98123609-unknown-3308
98123610,98123610-s22a4-5
98123613,98123613-unknown-7301
98123629,98123629-unknown-3309
98123631,98123631-unknown-3310
98123669,98123669-unknown-3311
98123670,98123670-cfa70
98123678,98123678-unknown-3312
98123680,98123680-unknown-8078
98123682,98123682-unknown-7865
98123690,98123690-unknown-8333
98123696,98123696-unknown-3313
98123699,98123699-unknown-8844
98123701,98123701-lox5-13
98123708,98123708-efc11-2
98123720,98123720-unknown-3314
98123745,98123745-unknown-3315
98123780,98123780-unknown-3316
98123795,98123795-unknown-7978
98123842,98123842-unknown-3317
98123845,98123845-lrp1b-8
98123848,98123848-geph
98123859,98123859-unknown-3318
98123862,98123862-unknown-3319
98123865,98123865-unknown-3320
98123874,98123874-unknown-3321
98123907,98123907-unknown-6857
98123910,98123910-unknown-3322
98123916,98123916-unknown-3323
98123938,98123938-unknown-3324
98123939,98123939-unknown-3325
98123946,98123946-unknown-3326
98123949,98123949-unknown-7805
98123955,98123955-unknown-6168
98123956,98123956-unknown-6141
98123957,98123957-unknown-3327
98123959,98123959-unknown-3328
98123969,98123969-unknown-7989
98123980,98123980-unknown-3329
98123982,98123982-unknown-9264
98123987,98123987-unknown-3330
98123988,98123988-unknown-3331
98124000,98124000-unknown-7925
98124001,98124001-unknown-7926
98124014,98124014-unknown-3332
98124022,98124022-ssr1-2
98124024,98124024-lrrf2
98124027,98124027-pg12a-7
98124029,98124029-pg12a-8
98124032,98124032-unknown-9459
98124035,98124035-gabr2-4
98124068,98124068-can1-2
98124072,98124072-unknown-7330
98124083,98124083-unknown-3333
98124084,98124084-tprgl
98124085,98124085-a0a1w2pn81-2
98124110,98124110-scyl1
98124120,98124120-tti1
98124121,98124121-unknown-3334
98124123,98124123-unknown-3335
98124127,98124127-unknown-3336
98124130,98124130-unknown-3337
98124133,98124133-unknown-3338
98124134,98124134-unknown-3339
98124144,98124144-unknown-3340
98124148,98124148-unknown-3341
98124160,98124160-unknown-3342
98124161,98124161-unknown-3343
98124164,98124164-unknown-9503
98124171,98124171-gabr1-2
98124182,98124182-zn729
98124185,98124185-zn606-4
98124186,98124186-mx1-10
98124190,98124190-unknown-9196
98124194,98124194-tri18-6
98124195,98124195-unknown-3344
98124204,98124204-unknown-3345
98124208,98124208-trpm7-3
98124214,98124214-unknown-7833
98124225,98124225-unknown-3346
98124241,98124241-ppr3c
98124254,98124254-pk1l2-3
98124258,98124258-unknown-3347
98124282,98124282-unknown-7216
98124283,98124283-skp1-4
98124284,98124284-plat4-2
98124285,98124285-unknown-7206
98124290,98124290-panx3
98124293,98124293-unknown-9274
98124352,98124352-unknown-3348
98124455,98124455-unknown-3349
98124460,98124460-zn235-15
98124461,98124461-zn235-16
98124465,98124465-unknown-3350
98124473,98124473-unknown-6926
98124478,98124478-unknown-3351
98124492,98124492-at1b2-2
98124500,98124500-unknown-8492
98124502,98124502-unknown-3352
98124508,98124508-adat2
98124510,98124510-scam4
98124515,98124515-unknown-3353
98124517,98124517-ednrb
98124525,98124525-gvqw3-3
98124542,98124542-unknown-3355
98124550,98124550-abca1-4
98124551,98124551-unknown-3356
98124553,98124553-unknown-3357
98124557,98124557-unknown-3358
98124574,98124574-unknown-7305
98124587,98124587-unknown-3359
98124598,98124598-unknown-8336
98124613,98124613-unknown-8947
98124641,98124641-unknown-3360
98124656,98124656-unknown-3361
98124669,98124669-ntrk3-2
98124670,98124670-mag-4
98124683,98124683-unknown-3362
98124684,98124684-unknown-6045
98124685,98124685-unknown-3363
98124686,98124686-unknown-9151
98124692,98124692-unknown-3364
98124714,98124714-unknown-3365
98124732,98124732-unknown-3366
98124740,98124740-unknown-3367
98124747,98124747-unknown-3368
98124748,98124748-unknown-3369
98124749,98124749-unknown-3370
98124750,98124750-unknown-3371
98124751,98124751-zn513-23
98124752,98124752-zn235-17
98124753,98124753-zn513-24
98124755,98124755-unknown-3372
98124764,98124764-unknown-6789
98124765,98124765-unknown-3373
98124768,98124768-unknown-3374
98124770,98124770-unknown-3375
98124771,98124771-unknown-9071
98124795,98124795-ada30
98124814,98124814-unknown-8104
98124826,98124826-unknown-3376
98124844,98124844-unknown-6590
98124854,98124854-unknown-7375
98124862,98124862-c3ar
98124863,98124863-mchr1
98124865,98124865-unknown-7492
98124870,98124870-sc5a4
98124881,98124881-unknown-3379
98124900,98124900-unknown-3380
98124904,98124904-psg1
98124905,98124905-unknown-8197
98124906,98124906-psg1-3
98124907,98124907-unknown-8200
98124920,98124920-unknown-3381
98124927,98124927-unknown-3382
98124928,98124928-unknown-3383
